Scenario,time,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,Loading, SOC, storage_P, storage_Q
0,11,1.000000,0.997736,0.998717,1.000522,1.002120,1.003498,1.004614,1.005248,1.005786,1.005958,1.005931,1.005950,0.998872,0.999104,0.999188,0.999194,1.004628,1.005601,1.006826,1.007527,1.007963,1.008499,1.008924,1.009249,1.009441,1.009573,1.009569,1.004698,1.004777,1.004865,1.006119,1.006231,1.006283,1.006280,41.198087,60.248532, -801.342874, -388.108067
0,12,1.000000,0.997771,0.998341,0.999690,1.000372,1.001034,1.002242,1.002834,1.003921,1.004491,1.004840,1.005046,0.998349,0.998392,0.998373,0.998371,1.001271,1.001638,1.001637,1.001859,1.002195,1.002817,1.003350,1.003984,1.004173,1.004111,1.004130,1.002405,1.002494,1.002545,1.004500,1.004566,1.004562,1.004558,40.302792,67.744118, -449.735150, -217.816674
0,13,1.000000,0.997616,0.998879,1.001229,1.003321,1.005204,1.006661,1.007598,1.008467,1.009027,1.009228,1.009362,0.998933,0.999012,0.999050,0.999043,1.006757,1.008312,1.010187,1.011604,1.012790,1.014127,1.015286,1.016637,1.017214,1.017418,1.017493,1.006689,1.006689,1.006663,1.009206,1.009325,1.009396,1.009427,43.958884,82.929763, -911.138695, -441.284611
0,14,1.000000,0.997773,0.998499,1.000037,1.001391,1.002766,1.004067,1.004876,1.005719,1.005896,1.005962,1.005968,0.998542,0.998595,0.998600,0.998606,1.003786,1.004701,1.005657,1.006413,1.007000,1.007614,1.008163,1.008681,1.009010,1.009165,1.009264,1.004113,1.004177,1.004199,1.005951,1.006007,1.006026,1.006022,40.541344,94.253594, -679.429863, -329.062901
0,15,1.000000,0.997899,0.998367,0.999386,1.000103,1.000855,1.001640,1.002139,1.002731,1.003224,1.003436,1.003471,0.998515,0.998599,0.998623,0.998624,1.001422,1.001883,1.002648,1.003260,1.004036,1.005021,1.006052,1.007339,1.008050,1.008304,1.008317,1.001658,1.001641,1.001623,1.003341,1.003424,1.003490,1.003500,37.870908,99.999836, -344.774479, -166.981901
0,16,1.000000,0.997609,0.997160,0.996965,0.996885,0.996899,0.997517,0.997951,0.998473,0.998721,0.998857,0.998875,0.997151,0.997119,0.997144,0.997146,0.996674,0.996413,0.996167,0.996203,0.996298,0.996478,0.996674,0.996938,0.997048,0.997072,0.997044,0.997502,0.997455,0.997449,0.998745,0.998725,0.998694,0.998701,35.802990,99.999975, -0.008372, -0.004055
0,17,1.000000,0.995266,0.991742,0.987075,0.983173,0.979421,0.977027,0.975636,0.974529,0.974087,0.973946,0.973922,0.991673,0.991595,0.991600,0.991602,0.976461,0.973896,0.971070,0.968549,0.966400,0.964257,0.962163,0.960001,0.958913,0.958490,0.958311,0.976876,0.976660,0.976573,0.973925,0.973730,0.973640,0.973619,60.534413,99.999920, 0.003334, 0.001615
0,18,1.000000,0.994840,0.990193,0.983972,0.978316,0.973046,0.970102,0.968353,0.966060,0.964688,0.964135,0.964032,0.989981,0.989783,0.989752,0.989739,0.968568,0.964675,0.960565,0.957284,0.954568,0.951109,0.948421,0.946100,0.944712,0.944112,0.943981,0.969944,0.969861,0.969766,0.964324,0.963952,0.963786,0.963721,69.833634,99.999778, 0.008519, 0.004126
0,19,1.000000,0.994749,0.989317,0.982044,0.975709,0.969812,0.964031,0.960826,0.957639,0.955843,0.955164,0.954960,0.988986,0.988651,0.988605,0.988602,0.966283,0.963072,0.959161,0.955921,0.953357,0.950601,0.948393,0.946085,0.944437,0.943703,0.943476,0.963548,0.963228,0.963129,0.955310,0.954797,0.954586,0.954527,73.304044,91.544408, 507.322176, 245.707344
0,20,1.000000,0.994977,0.988830,0.980898,0.973851,0.967370,0.963464,0.961231,0.958342,0.957038,0.956685,0.956572,0.988120,0.987525,0.987321,0.987317,0.961986,0.957571,0.952548,0.948367,0.945110,0.941414,0.938089,0.935613,0.934484,0.934170,0.934096,0.963187,0.962984,0.962770,0.956483,0.955948,0.955607,0.955449,71.355575,65.153645, 1583.445798, 766.897802
0,21,1.000000,0.995335,0.989000,0.980259,0.973053,0.965958,0.961419,0.959022,0.955671,0.954051,0.953395,0.953194,0.988718,0.988416,0.988331,0.988320,0.960202,0.955082,0.949660,0.945108,0.941135,0.936569,0.932647,0.928829,0.926865,0.926158,0.925863,0.960949,0.960680,0.960583,0.953623,0.953077,0.952747,0.952601,69.063142,40.228095, 1495.532967, 724.319674
0,22,1.000000,0.995215,0.989751,0.982258,0.975934,0.969885,0.964728,0.961942,0.958507,0.956694,0.955820,0.955636,0.989467,0.989190,0.989128,0.989125,0.965759,0.962182,0.958056,0.954591,0.951527,0.948048,0.945104,0.942030,0.940530,0.939959,0.939799,0.964240,0.963939,0.963776,0.956382,0.956059,0.955922,0.955903,71.712127,30.000097, 613.679879, 297.218731
0,23,1.000000,0.995880,0.991709,0.986007,0.981193,0.976916,0.974004,0.972365,0.970338,0.969456,0.969141,0.969041,0.991477,0.991204,0.991123,0.991116,0.973554,0.970893,0.967955,0.965509,0.963307,0.960636,0.958410,0.956135,0.954979,0.954518,0.954383,0.973777,0.973584,0.973496,0.969173,0.968889,0.968727,0.968674,62.251592,30.131773, -7.900529, -3.826401
0,24,1.000000,0.995891,0.992459,0.987859,0.983848,0.980061,0.977109,0.975445,0.973729,0.972828,0.972485,0.972391,0.992189,0.992034,0.992005,0.992000,0.977308,0.975094,0.972789,0.970990,0.969438,0.967689,0.966421,0.965227,0.964784,0.964597,0.964521,0.976882,0.976705,0.976609,0.972565,0.972319,0.972194,0.972152,63.203850,45.837485, -942.342763, -456.397430
1,1,1.000000,0.997699,0.994585,0.990382,0.986771,0.983375,0.981061,0.979787,0.978279,0.977533,0.977239,0.977149,0.994362,0.994156,0.994104,0.994100,0.980705,0.978515,0.976139,0.974211,0.972549,0.970659,0.969140,0.967745,0.967094,0.966842,0.966764,0.980859,0.980729,0.980666,0.977327,0.977115,0.977008,0.976974,33.764856,72.385790, 795.255362, 385.159751
1,2,1.000000,0.997709,0.994908,0.991113,0.987843,0.984776,0.982611,0.981414,0.980040,0.979377,0.979104,0.979030,0.994721,0.994548,0.994497,0.994494,0.982411,0.980432,0.978250,0.976500,0.974961,0.973171,0.971715,0.970374,0.969767,0.969530,0.969462,0.982426,0.982300,0.982237,0.979208,0.979034,0.978950,0.978919,34.005728,64.733586, 459.132267, 222.367906
1,3,1.000000,0.997711,0.995032,0.991394,0.988280,0.985351,0.983378,0.982301,0.981051,0.980456,0.980235,0.980173,0.994863,0.994709,0.994666,0.994663,0.983035,0.981112,0.978971,0.977267,0.975800,0.974167,0.972821,0.971572,0.970982,0.970759,0.970685,0.983199,0.983076,0.983011,0.980274,0.980091,0.980005,0.979977,34.115087,59.150148, 335.006250, 162.250932
1,4,1.000000,0.997714,0.995052,0.991453,0.988392,0.985495,0.983603,0.982585,0.981333,0.980794,0.980633,0.980585,0.994867,0.994704,0.994665,0.994661,0.983166,0.981261,0.979158,0.977524,0.976134,0.974529,0.973205,0.971944,0.971320,0.971069,0.970977,0.983420,0.983300,0.983251,0.980584,0.980366,0.980248,0.980209,34.137835,54.725076, 265.504348, 128.589624
1,5,1.000000,0.997481,0.995060,0.991803,0.988985,0.986332,0.984617,0.983689,0.982599,0.982041,0.981841,0.981806,0.994935,0.994827,0.994793,0.994791,0.984207,0.982374,0.980355,0.978664,0.977173,0.975487,0.974096,0.972753,0.972081,0.971800,0.971704,0.984455,0.984353,0.984307,0.981861,0.981675,0.981578,0.981541,35.039554,53.520269, 72.288415, 35.010877
1,6,1.000000,0.997244,0.994406,0.990659,0.987447,0.984458,0.982465,0.981368,0.980065,0.979323,0.979055,0.979000,0.994236,0.994092,0.994061,0.994057,0.982117,0.980213,0.977944,0.976059,0.974397,0.972304,0.970582,0.969080,0.968326,0.968060,0.968016,0.982292,0.982166,0.982097,0.979087,0.978843,0.978726,0.978681,36.160539,43.721701, 587.914107, 284.739798
1,7,1.000000,0.996994,0.993925,0.989980,0.986614,0.983553,0.981889,0.980910,0.979862,0.979546,0.979503,0.979493,0.993692,0.993461,0.993404,0.993399,0.980946,0.978687,0.976338,0.974457,0.972863,0.971360,0.969965,0.968516,0.967696,0.967399,0.967389,0.981792,0.981742,0.981746,0.979361,0.979167,0.979083,0.979063,38.130514,30.000103, 823.295854, 398.740381
1,8,1.000000,0.997307,0.995662,0.993768,0.992127,0.990747,0.989844,0.989353,0.988683,0.988190,0.987914,0.987806,0.995515,0.995376,0.995354,0.995356,0.989725,0.988925,0.988238,0.987486,0.986999,0.986579,0.986201,0.986084,0.986096,0.986100,0.986133,0.989763,0.989684,0.989637,0.988152,0.988108,0.988062,0.988053,33.692898,30.000075, 0.001650, 0.000799
1,9,1.000000,0.997777,0.997902,0.998514,0.998793,0.999031,0.999689,1.000099,1.000428,1.000816,1.001114,1.001187,0.997917,0.997864,0.997859,0.997861,0.999047,0.998868,0.998697,0.998585,0.998694,0.998627,0.998504,0.998118,0.997752,0.997655,0.997701,0.999712,0.999709,0.999726,1.000750,1.000734,1.000679,1.000641,34.988453,36.459161, -387.545124, -187.696670
1,10,1.000000,0.997381,0.997593,0.998547,0.999621,1.000723,1.001717,1.002291,1.003280,1.004290,1.004700,1.004893,0.997513,0.997424,0.997392,0.997389,1.001617,1.002285,1.003153,1.003725,1.004421,1.005215,1.005931,1.006437,1.006817,1.006988,1.007137,1.001786,1.001887,1.001968,1.004556,1.004801,1.004944,1.004978,42.936780,42.267799, -348.518290, -168.795112
1,11,1.000000,0.997366,0.998529,1.000453,1.002393,1.004282,1.005187,1.005802,1.006732,1.007199,1.007442,1.007545,0.998842,0.999113,0.999151,0.999153,1.006155,1.007600,1.009082,1.010524,1.012002,1.013626,1.014801,1.015913,1.016060,1.016050,1.016076,1.005181,1.005085,1.005028,1.007258,1.007371,1.007450,1.007476,43.370483,62.631838, -1221.842326, -591.765247
1,12,1.000000,0.997400,0.997176,0.997372,0.997764,0.998093,0.998782,0.999265,1.000154,1.000442,1.000530,1.000440,0.997193,0.997217,0.997256,0.997258,0.998241,0.998444,0.998959,0.999136,0.999229,0.999240,0.999335,0.999316,0.999649,0.999712,0.999792,0.998766,0.998670,0.998695,1.000553,1.000625,1.000611,1.000582,42.412002,65.471291, -170.367185, -82.512594
1,13,1.000000,0.997448,0.998137,0.999772,1.000994,1.001795,1.002678,1.003144,1.003836,1.004083,1.004073,1.004027,0.998038,0.997861,0.997833,0.997835,1.002356,1.003158,1.004442,1.005475,1.006351,1.007787,1.008746,1.009536,1.009913,1.010009,1.010037,1.002772,1.002936,1.003026,1.004279,1.004438,1.004534,1.004536,41.517596,79.562499, -845.472513, -409.481027
1,14,1.000000,0.997441,0.997778,0.998790,0.999740,1.000734,1.001341,1.001647,1.002111,1.002101,1.001993,1.001982,0.997790,0.997822,0.997836,0.997836,1.001705,1.002355,1.003097,1.003839,1.004700,1.005881,1.006833,1.007455,1.007750,1.007861,1.007913,1.001416,1.001492,1.001525,1.002221,1.002323,1.002370,1.002391,41.628593,89.108618, -572.767117, -277.403776
1,15,1.000000,0.997555,0.998016,0.999230,1.000364,1.001572,1.001639,1.001632,1.001990,1.002198,1.002298,1.002297,0.997987,0.997919,0.997900,0.997899,1.003125,1.004120,1.005189,1.006018,1.006710,1.007477,1.008209,1.008430,1.008488,1.008512,1.008533,1.001679,1.001718,1.001762,1.002235,1.002248,1.002262,1.002283,39.395657,99.999907, -653.477368, -316.493534
1,16,1.000000,0.996930,0.995823,0.994652,0.993702,0.992671,0.992118,0.991901,0.991603,0.991414,0.991218,0.991181,0.995851,0.995702,0.995635,0.995638,0.991895,0.991353,0.990917,0.990475,0.990097,0.989792,0.989288,0.988742,0.988680,0.988485,0.988470,0.992007,0.991934,0.991818,0.991506,0.991621,0.991692,0.991726,40.726151,99.999935, -0.001644, -0.000796
1,17,1.000000,0.996317,0.993882,0.990846,0.988081,0.985706,0.983820,0.982760,0.980875,0.979857,0.979398,0.979321,0.993752,0.993624,0.993611,0.993608,0.984091,0.982964,0.981948,0.980936,0.980126,0.979504,0.978641,0.977770,0.977247,0.977061,0.977085,0.983675,0.983620,0.983600,0.979644,0.979479,0.979429,0.979417,45.978558,99.999971, -0.002175, -0.001054
1,18,1.000000,0.994527,0.988895,0.981369,0.974757,0.968566,0.965056,0.963050,0.960750,0.959287,0.958697,0.958523,0.988578,0.988371,0.988302,0.988295,0.963326,0.958855,0.953474,0.948963,0.945008,0.940005,0.936142,0.932267,0.930065,0.929236,0.929116,0.964807,0.964605,0.964485,0.958899,0.958547,0.958348,0.958250,74.542327,88.971172, 661.727921, 320.489460
1,19,1.000000,0.994597,0.989804,0.983490,0.978282,0.973158,0.970636,0.969341,0.967664,0.966680,0.966382,0.966355,0.989429,0.989017,0.988841,0.988837,0.968579,0.964785,0.960454,0.956805,0.953641,0.950694,0.947827,0.945283,0.943970,0.943498,0.943389,0.970347,0.970146,0.970023,0.966300,0.965931,0.965836,0.965819,76.368229,93.177245, -252.364334, -122.225625
1,20,1.000000,0.994969,0.988051,0.978542,0.970417,0.962819,0.957518,0.954333,0.951449,0.949892,0.949205,0.948979,0.987761,0.987416,0.987253,0.987247,0.956943,0.952068,0.946021,0.941174,0.937234,0.932919,0.929597,0.926827,0.925337,0.924796,0.924525,0.957258,0.956995,0.956833,0.949548,0.949301,0.949134,0.949050,70.959583,54.180118, 2339.827605, 1133.230230
1,21,1.000000,0.995081,0.989299,0.981370,0.974487,0.967792,0.962738,0.959756,0.956701,0.955461,0.954911,0.954701,0.988996,0.988651,0.988513,0.988506,0.962827,0.958563,0.954114,0.950791,0.947843,0.944905,0.942109,0.939811,0.938522,0.937780,0.937580,0.962449,0.962271,0.962260,0.955192,0.954878,0.954731,0.954744,73.311076,37.201696, 1018.705302, 493.381496
1,22,1.000000,0.995083,0.989763,0.982537,0.976282,0.970504,0.966392,0.964048,0.961007,0.959331,0.958613,0.958366,0.989425,0.989100,0.989052,0.989047,0.966068,0.962363,0.958532,0.955648,0.952951,0.949696,0.946829,0.944258,0.943064,0.942625,0.942489,0.966094,0.965942,0.965871,0.958935,0.958546,0.958352,0.958283,74.436858,37.237805, -2.166500, -1.049284
1,23,1.000000,0.995006,0.991159,0.985945,0.981498,0.977500,0.974686,0.973191,0.971352,0.970513,0.970256,0.970150,0.990906,0.990693,0.990624,0.990620,0.974411,0.971919,0.969278,0.966998,0.965063,0.962752,0.960799,0.958988,0.958043,0.957651,0.957469,0.974401,0.974225,0.974160,0.970193,0.969889,0.969763,0.969733,77.155184,60.710585, -1408.366848, -682.103196
1,24,1.000000,0.995032,0.991190,0.985990,0.981387,0.977089,0.974219,0.972699,0.971030,0.970289,0.970007,0.969908,0.990930,0.990699,0.990632,0.990626,0.973676,0.970930,0.967888,0.965493,0.963471,0.961181,0.959276,0.957536,0.956543,0.956149,0.956038,0.973925,0.973717,0.973600,0.970071,0.969873,0.969772,0.969737,76.933782,85.640053, -1495.768054, -724.433532
2,1,1.000000,0.997526,0.994425,0.990223,0.986602,0.983212,0.980918,0.979675,0.978140,0.977413,0.977128,0.977046,0.994221,0.994030,0.993980,0.993976,0.980536,0.978266,0.975765,0.973727,0.971954,0.969965,0.968363,0.966896,0.966241,0.965986,0.965902,0.980704,0.980555,0.980481,0.977212,0.977009,0.976907,0.976871,36.608473,50.192788, 597.548603, 289.405997
2,2,1.000000,0.997535,0.994829,0.991171,0.988041,0.985109,0.983120,0.982016,0.980786,0.980167,0.979936,0.979869,0.994645,0.994479,0.994435,0.994431,0.982797,0.980891,0.978798,0.977113,0.975636,0.974007,0.972698,0.971416,0.970778,0.970525,0.970450,0.982954,0.982844,0.982793,0.979980,0.979785,0.979687,0.979652,37.007899,47.827433, 141.921352, 68.735648
2,3,1.000000,0.997533,0.994800,0.991086,0.987911,0.984944,0.982955,0.981848,0.980543,0.979936,0.979710,0.979641,0.994631,0.994472,0.994429,0.994427,0.982592,0.980630,0.978475,0.976790,0.975309,0.973612,0.972220,0.970884,0.970231,0.969991,0.969916,0.982791,0.982686,0.982637,0.979754,0.979561,0.979465,0.979433,36.974286,44.503109, 199.459425, 96.602608
2,4,1.000000,0.997535,0.994897,0.991334,0.988291,0.985459,0.983579,0.982579,0.981288,0.980673,0.980402,0.980308,0.994713,0.994529,0.994476,0.994472,0.983202,0.981381,0.979328,0.977661,0.976248,0.974712,0.973486,0.972372,0.971893,0.971709,0.971638,0.983389,0.983260,0.983194,0.980537,0.980380,0.980304,0.980280,37.084212,43.203547, 77.973704, 37.764389
2,5,1.000000,0.997299,0.994622,0.991044,0.987984,0.985032,0.983146,0.982142,0.980942,0.980325,0.980110,0.980071,0.994457,0.994294,0.994245,0.994242,0.982652,0.980630,0.978319,0.976524,0.974960,0.973175,0.971742,0.970485,0.969891,0.969680,0.969601,0.982956,0.982861,0.982804,0.980121,0.979911,0.979781,0.979744,37.734277,40.464927, 164.317232, 79.582468
2,6,1.000000,0.997040,0.993953,0.989858,0.986352,0.983066,0.980796,0.979533,0.977972,0.977191,0.976903,0.976783,0.993778,0.993622,0.993576,0.993573,0.980535,0.978429,0.976168,0.974396,0.972888,0.971336,0.970004,0.968772,0.968138,0.967920,0.967834,0.980610,0.980504,0.980456,0.976952,0.976725,0.976612,0.976581,38.969390,30.000463, 627.867821, 304.090264
2,7,1.000000,0.996991,0.994622,0.991676,0.989185,0.986868,0.984956,0.983986,0.983065,0.982541,0.982312,0.982218,0.994389,0.994197,0.994167,0.994162,0.985300,0.984060,0.982518,0.981276,0.980053,0.978855,0.977753,0.976746,0.976277,0.975981,0.975930,0.984730,0.984592,0.984542,0.982423,0.982270,0.982205,0.982183,38.533318,30.000954, -0.029440, -0.014258
2,8,1.000000,0.996638,0.994548,0.991953,0.989806,0.987879,0.986991,0.986491,0.985887,0.985652,0.985574,0.985558,0.994459,0.994277,0.994233,0.994230,0.986196,0.984675,0.982881,0.981232,0.979763,0.978364,0.977211,0.976424,0.975973,0.975877,0.975785,0.986923,0.986909,0.986914,0.985569,0.985457,0.985365,0.985322,41.823203,30.000048, 0.054310, 0.026304
2,9,1.000000,0.997690,0.997485,0.997733,0.997896,0.998081,0.998864,0.999351,0.999627,0.999905,1.000179,1.000258,0.997386,0.997312,0.997299,0.997297,0.997952,0.997979,0.998368,0.998768,0.999215,0.999670,1.000320,1.000826,1.001146,1.001321,1.001337,0.998892,0.998899,0.998896,0.999786,0.999688,0.999630,0.999609,34.731461,33.179595, -190.772788, -92.395478
2,10,1.000000,0.997486,0.996943,0.996729,0.996600,0.996425,0.997122,0.997555,0.997561,0.997371,0.997330,0.997337,0.996876,0.996894,0.996924,0.996928,0.995945,0.995686,0.995458,0.995332,0.995394,0.995539,0.995477,0.995552,0.995651,0.995701,0.995665,0.997147,0.997222,0.997143,0.997278,0.997170,0.997111,0.997127,38.679362,30.000824, 190.726254, 92.372941
2,11,1.000000,0.997538,0.997997,0.999010,0.999814,1.000712,1.001211,1.001330,1.000950,1.001092,1.001084,1.001140,0.998134,0.998158,0.998173,0.998172,1.001637,1.002423,1.003640,1.004402,1.005221,1.006155,1.006684,1.007199,1.007613,1.007947,1.008038,1.001372,1.001530,1.001592,1.001208,1.001339,1.001397,1.001409,39.085638,43.046786, -782.757722, -379.106868
2,12,1.000000,0.997232,0.998840,1.001617,1.004007,1.006384,1.006642,1.006527,1.006657,1.006782,1.006765,1.006848,0.999020,0.999212,0.999360,0.999369,1.009213,1.011360,1.014024,1.016518,1.018916,1.021592,1.024836,1.027777,1.028629,1.028832,1.028905,1.006858,1.007083,1.007203,1.006896,1.006934,1.006921,1.006933,46.281429,67.416189, -1462.164193, -708.158439
2,13,1.000000,0.997404,0.998538,1.000866,1.002894,1.005173,1.006890,1.007864,1.008925,1.009557,1.009851,1.009973,0.998402,0.998297,0.998276,0.998281,1.007064,1.008848,1.010948,1.012737,1.014162,1.016084,1.017337,1.018793,1.019269,1.019239,1.019224,1.007020,1.007060,1.007102,1.009678,1.009828,1.009859,1.009867,42.236696,90.448721, -1381.951889, -669.309848
2,14,1.000000,0.997451,0.997774,0.998905,0.999899,1.000803,1.001696,1.002179,1.003010,1.003426,1.003590,1.003598,0.997659,0.997580,0.997562,0.997563,1.001506,1.002103,1.003065,1.003966,1.004733,1.005396,1.006188,1.007012,1.007388,1.007375,1.007326,1.001782,1.001879,1.001905,1.003541,1.003652,1.003727,1.003761,40.890909,99.999729, -573.060477, -277.545857
2,15,1.000000,0.997378,0.996702,0.996115,0.995824,0.995378,0.995490,0.995528,0.995542,0.995633,0.995597,0.995607,0.996777,0.996799,0.996814,0.996821,0.994914,0.994364,0.993781,0.993362,0.993286,0.993099,0.992755,0.992360,0.992068,0.991981,0.991916,0.995519,0.995558,0.995620,0.995744,0.995815,0.995835,0.995814,38.151972,99.371106, 37.717360, 18.267351
2,16,1.000000,0.997406,0.996850,0.996572,0.996244,0.996102,0.995704,0.995588,0.995631,0.995768,0.995801,0.995834,0.996802,0.996797,0.996779,0.996777,0.996313,0.996338,0.996239,0.996063,0.996129,0.996285,0.996344,0.996900,0.997244,0.997450,0.997457,0.995594,0.995494,0.995460,0.995831,0.995904,0.995892,0.995880,37.588647,99.999945, -37.730341, -18.273638
2,17,1.000000,0.996632,0.994157,0.991160,0.988596,0.986325,0.983962,0.982488,0.980992,0.980436,0.980303,0.980223,0.993938,0.993721,0.993686,0.993688,0.985119,0.983962,0.982485,0.981759,0.981392,0.981249,0.981389,0.981358,0.981320,0.981264,0.981254,0.983889,0.983860,0.983813,0.980177,0.979935,0.979833,0.979793,41.890293,99.999938, 0.000439, 0.000212
2,18,1.000000,0.995917,0.992314,0.987871,0.983852,0.980117,0.977697,0.976461,0.974973,0.974355,0.974102,0.974052,0.991839,0.991397,0.991291,0.991290,0.977155,0.974534,0.971990,0.970164,0.968675,0.967181,0.965479,0.964079,0.963701,0.963679,0.963640,0.977416,0.977227,0.977160,0.974194,0.974052,0.974003,0.974002,54.271506,99.999953, -0.000922, -0.000447
2,19,1.000000,0.994683,0.988917,0.981184,0.974733,0.968371,0.964166,0.961690,0.958635,0.957337,0.956894,0.956819,0.988570,0.988299,0.988193,0.988190,0.963330,0.959194,0.954684,0.950821,0.947806,0.944488,0.941949,0.939193,0.938237,0.937736,0.937659,0.963922,0.963795,0.963718,0.956897,0.956379,0.956157,0.956099,73.963504,86.069289, 835.839853, 404.815717
2,20,1.000000,0.995015,0.988901,0.980601,0.973701,0.967219,0.962389,0.959732,0.956700,0.955559,0.955316,0.955167,0.988561,0.988282,0.988221,0.988215,0.962394,0.958682,0.954253,0.949877,0.945564,0.940367,0.936179,0.932672,0.930784,0.930160,0.930106,0.961969,0.961704,0.961588,0.954996,0.954564,0.954380,0.954362,71.826422,72.823013, 794.776570, 384.927861
2,21,1.000000,0.995201,0.988377,0.979143,0.971163,0.963788,0.958103,0.954929,0.951674,0.950452,0.950073,0.949852,0.987908,0.987484,0.987361,0.987357,0.958392,0.953993,0.949296,0.945661,0.942374,0.938202,0.935065,0.931376,0.929708,0.929090,0.928997,0.957643,0.957304,0.957100,0.949989,0.949579,0.949320,0.949236,70.470487,39.927542, 1973.728271, 955.920230
