Scenario,time,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,Loading, SOC, storage_P, storage_Q
1,11,1.000000,0.999210,1.005329,1.014303,1.022454,1.030193,1.034915,1.037696,1.041284,1.042981,1.043706,1.043949,1.006198,1.006953,1.007100,1.007111,1.036917,1.042353,1.048099,1.053219,1.058100,1.063645,1.067917,1.071908,1.073252,1.073580,1.073706,1.035194,1.035220,1.035225,1.043382,1.043863,1.044150,1.044252,95.461010,61.353400, -1608.600957, -779.081001
1,12,1.000000,0.999050,1.003809,1.011334,1.018266,1.024552,1.029868,1.033020,1.037246,1.038893,1.039523,1.039458,1.004152,1.004451,1.004579,1.004589,1.029217,1.033220,1.038153,1.041487,1.044366,1.047507,1.050302,1.052711,1.054600,1.055067,1.055314,1.030165,1.030209,1.030344,1.039373,1.039774,1.039847,1.039812,94.262575,77.033824, -940.825427, -455.662551
1,13,1.000000,0.999360,1.004348,1.012373,1.018806,1.024442,1.028427,1.030523,1.033224,1.034435,1.034685,1.034686,1.004467,1.004436,1.004459,1.004464,1.029042,1.033341,1.038842,1.043261,1.047094,1.052135,1.055938,1.059294,1.060908,1.061435,1.061610,1.028850,1.029286,1.029529,1.035045,1.035592,1.035914,1.035975,89.076141,92.076639, -902.568956, -437.134097
1,14,1.000000,0.999394,1.003805,1.010773,1.016805,1.022663,1.026492,1.028506,1.030837,1.031570,1.031713,1.031815,1.004116,1.004420,1.004503,1.004510,1.027639,1.031562,1.036064,1.039833,1.043399,1.047795,1.051444,1.054584,1.056068,1.056682,1.056899,1.026898,1.027236,1.027404,1.031949,1.032300,1.032460,1.032525,87.443228,99.976831, -474.011463, -229.574230
1,15,1.000000,0.999688,1.003640,1.009970,1.015433,1.020755,1.023683,1.025215,1.027546,1.028746,1.029219,1.029327,1.003855,1.003997,1.004027,1.004030,1.025617,1.029338,1.033463,1.036841,1.039713,1.043059,1.045957,1.048030,1.048975,1.049304,1.049417,1.024001,1.024232,1.024372,1.029080,1.029359,1.029514,1.029579,81.130796,99.999967, -1.388157, -0.672315
1,16,1.000000,0.997971,0.999067,1.001097,1.002934,1.004539,1.005799,1.006573,1.007482,1.007854,1.007857,1.007885,0.999270,0.999278,0.999249,0.999256,1.005895,1.007152,1.008772,1.009932,1.010895,1.012196,1.013061,1.013757,1.014281,1.014275,1.014342,1.005851,1.005876,1.005802,1.008131,1.008433,1.008604,1.008676,52.629729,99.999975, -0.000492, -0.000238
1,17,1.000000,0.996381,0.994080,0.991240,0.988642,0.986426,0.984660,0.983665,0.981858,0.980878,0.980435,0.980362,0.993962,0.993844,0.993834,0.993831,0.984935,0.983909,0.983010,0.982092,0.981363,0.980835,0.980049,0.979250,0.978762,0.978587,0.978615,0.984525,0.984477,0.984461,0.980676,0.980521,0.980475,0.980466,45.038914,99.999976, -0.000063, -0.000031
1,18,1.000000,0.994502,0.988250,0.979819,0.972429,0.965501,0.961467,0.959179,0.956555,0.954933,0.954280,0.954086,0.987893,0.987649,0.987571,0.987564,0.959674,0.954711,0.948770,0.943798,0.939449,0.933986,0.929740,0.925507,0.923136,0.922240,0.922101,0.961169,0.960933,0.960797,0.954501,0.954108,0.953887,0.953782,77.244733,83.677862, 979.326835, 474.309634
1,19,1.000000,0.994567,0.989130,0.981879,0.975866,0.969980,0.966931,0.965352,0.963332,0.962186,0.961827,0.961785,0.988707,0.988252,0.988064,0.988058,0.964786,0.960481,0.955559,0.951437,0.947865,0.944432,0.941173,0.938278,0.936796,0.936258,0.936128,0.966592,0.966361,0.966224,0.961757,0.961339,0.961221,0.961196,79.664472,82.424923, 75.176330, 36.409558
1,20,1.000000,0.994880,0.987497,0.977307,0.968595,0.960439,0.954734,0.951325,0.948189,0.946506,0.945771,0.945529,0.987178,0.986803,0.986632,0.986625,0.954121,0.948879,0.942412,0.937225,0.932984,0.928316,0.924696,0.921644,0.920018,0.919425,0.919139,0.954441,0.954156,0.953983,0.946127,0.945846,0.945662,0.945572,74.335473,40.749352, 2500.534265, 1211.064018
